host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
789257,2,202,0,5.225746673713202,2,129,1.33,1,14
800982,2,64,0,5.25227342804663,3,147,1.6,1,27
720558,1,182,0,4.663439094112067,28,101,1.06,1,167
803086,2,61,0,5.525452939131784,2,11,0.12,2,68
747698,2,202,0,5.170483995038151,65,11,0.12,1,358
805344,2,94,1,4.189654742026425,2,41,0.43,2,59
806112,1,13,0,4.330733340286331,2,87,1.09,1,0
806214,0,200,1,3.6375861597263857,4,117,1.21,1,232
806774,1,214,0,4.454347296253507,2,86,0.89,2,15
807642,1,89,0,4.672828834461906,7,0,0.0,2,0
812814,2,61,0,4.382026634673881,2,15,0.16,1,0
67778,1,80,1,4.454347296253507,2,35,0.55,2,161
803086,2,94,1,5.14166355650266,2,17,0.18,2,88
302772,2,119,1,4.7535901911063645,3,3,0.04,2,337
781647,2,94,1,4.499809670330265,5,43,0.47,2,247
826192,2,94,2,3.912023005428146,3,168,4.6,1,248
826459,1,91,1,4.5217885770490405,3,241,2.49,1,287
829652,2,86,0,5.993961427306569,2,105,1.13,1,304
833926,1,28,0,5.017279836814924,2,11,0.46,1,0
836168,2,202,0,7.601402334583733,30,30,0.33,11,0
842125,1,51,0,4.584967478670572,3,31,0.32,1,193
844862,2,64,1,4.61512051684126,4,49,0.51,2,43
846309,1,214,0,5.19295685089021,4,23,0.24,1,25
848748,1,91,0,6.2166061010848646,2,20,0.21,2,127
848960,2,34,0,6.063785208687608,10,18,0.9,1,0
849492,2,112,0,5.247024072160486,6,90,0.95,1,303
21475,2,119,1,4.795790545596741,2,99,1.04,1,345
314941,2,145,0,5.707110264748875,1,6,0.06,3,115
864735,3,4,0,4.68213122712422,30,21,0.22,8,200
864735,3,4,0,4.564348191467836,30,24,0.26,8,271
872121,2,94,0,5.298317366548036,2,111,1.17,1,12
39260,2,61,0,4.795790545596741,2,86,0.91,1,268
872805,2,209,0,5.298317366548036,15,66,0.69,2,89
873273,0,0,0,4.836281906951478,2,271,2.84,2,347
876054,1,214,1,4.262679877041316,2,227,2.4,1,37
889106,1,214,1,4.330733340286331,4,80,1.55,1,0
871727,2,209,1,4.61512051684126,30,5,0.07,1,359
279078,1,13,0,4.605170185988092,2,187,1.97,2,287
904833,2,34,0,5.525452939131784,1,2,0.02,1,0
906200,1,214,0,5.860786223465865,6,1,0.02,1,233
909146,1,158,0,5.14166355650266,3,67,0.7,1,129
909234,2,64,0,5.111987788356544,1,63,0.68,1,0
179020,2,95,1,4.605170185988092,1,89,1.0,1,353
912541,2,34,1,5.545177444479562,4,1,0.02,1,365
489400,1,63,0,5.135798437050262,3,177,1.86,1,297
915640,1,51,0,4.605170185988092,4,90,0.94,1,56
918866,2,201,0,5.135798437050262,7,39,0.41,1,44
920542,1,13,0,5.081404364984463,3,42,0.44,1,355
922922,1,158,0,5.375278407684165,3,33,0.35,1,156
874471,1,151,0,4.875197323201151,3,179,2.02,1,273
923915,2,64,1,4.709530201312334,3,81,0.85,2,274
936114,2,95,1,5.017279836814924,28,43,0.45,2,258
302936,1,214,1,4.189654742026425,30,52,0.54,1,276
938056,3,189,1,4.330733340286331,2,160,1.68,1,65
48599,2,34,0,5.010635294096256,6,23,0.27,2,0
936830,2,202,1,4.499809670330265,6,35,0.37,1,180
940724,2,206,1,3.9318256327243257,1,225,2.35,1,343
949221,1,159,1,3.784189633918261,1,401,6.62,2,43
949221,1,159,1,3.7612001156935615,1,72,0.84,2,96
304493,1,214,1,4.454347296253507,1,46,0.97,1,59
953279,1,13,0,4.941642422609304,3,83,1.19,1,255
611716,1,151,1,4.663439094112067,1,211,2.21,2,252
953565,1,151,0,5.583496308781699,5,15,0.16,1,0
960836,2,95,0,5.010635294096256,1,122,1.29,1,20
964482,2,94,1,4.23410650459726,2,295,3.9,2,188
289135,1,13,0,4.605170185988092,3,207,2.18,1,304
971075,2,94,1,4.330733340286331,3,50,0.65,2,38
973438,1,214,1,4.61512051684126,2,273,2.85,1,254
933378,2,201,2,4.51085950651685,1,0,0.0,1,0
568325,2,64,0,5.081404364984463,30,25,0.26,1,46
988350,1,151,0,5.25227342804663,4,105,1.62,1,328
918087,1,13,1,4.219507705176107,4,72,0.76,3,0
1000477,2,201,0,5.25227342804663,1,8,0.08,1,0
51038,1,41,0,5.517452896464707,2,58,0.61,6,199
903686,1,214,1,4.61512051684126,6,8,0.09,1,249
464506,2,35,1,4.564348191467836,3,172,1.84,2,64
1007558,2,191,1,5.017279836814924,1,330,7.14,1,111
1010242,1,13,0,4.983606621708336,3,123,1.29,1,287
1011426,1,28,1,3.737669618283368,2,55,0.59,1,286
1012691,1,214,0,4.795790545596741,4,87,0.99,1,263
12221,0,48,1,3.9318256327243257,3,258,2.7,2,276
1014639,1,80,0,5.062595033026967,2,4,0.18,1,0
1017473,1,214,0,5.278114659230517,14,31,0.33,1,263
1018472,1,175,0,4.262679877041316,4,128,1.34,2,90
1024355,1,214,0,5.225746673713202,3,14,0.15,1,0
1029021,1,13,0,4.983606621708336,3,30,0.32,3,11
1031148,3,189,1,3.9318256327243257,28,258,2.9,1,287
306739,1,91,0,5.225746673713202,3,228,2.39,3,1
272730,2,64,0,5.525452939131784,1,60,0.65,1,0
666271,2,209,1,4.394449154672439,90,9,0.2,1,338
1094178,2,191,0,5.442417710521793,2,179,1.88,1,44
1096084,1,85,0,4.61512051684126,7,9,0.1,1,0
293130,1,28,1,3.713572066704308,1,1,0.37,1,5
800223,2,119,1,5.303304908059076,30,25,0.49,1,0
1109658,4,70,1,4.394449154672439,2,2,0.05,1,158
1112560,1,13,1,4.382026634673881,3,152,1.6,3,192
864735,3,117,0,4.564348191467836,30,24,0.25,8,358
1114587,2,202,0,5.707110264748875,2,45,0.47,3,31
1121193,1,81,0,4.61512051684126,30,7,0.08,1,241
1129218,2,94,1,4.394449154672439,7,19,0.35,1,285
447754,1,17,0,4.709530201312334,1,24,0.26,1,183
759583,1,41,0,5.153291594497779,4,8,0.09,2,189
1138692,2,119,0,5.298317366548036,1,29,0.31,2,162
1138692,2,119,0,5.298317366548036,1,14,0.15,2,158
1139574,2,94,1,4.61512051684126,1,33,0.38,1,84
921500,2,94,1,4.02535169073515,4,99,1.04,1,260
918087,1,13,1,4.330733340286331,3,59,0.62,3,0
1144415,2,64,0,4.990432586778736,3,142,1.5,1,166
846050,2,144,1,5.525452939131784,2,0,0.0,1,0
1146744,1,91,0,4.762173934797756,29,22,0.23,1,335
4887492,2,197,1,5.017279836814924,3,82,0.87,2,90
22486,1,151,1,4.795790545596741,2,23,0.24,6,342
1153993,2,34,0,5.298317366548036,4,32,0.34,1,28
1164642,1,158,0,5.017279836814924,5,24,0.25,1,363
1165231,2,94,1,4.248495242049359,1,59,0.63,2,86
1165231,2,94,1,5.707110264748875,55,6,0.08,2,83
991380,1,19,0,5.442417710521793,4,18,0.21,1,0
1173599,2,127,0,4.836281906951478,4,3,0.03,1,0
1112560,1,13,1,4.382026634673881,3,115,1.21,3,264
663879,1,80,1,4.875197323201151,3,154,1.63,2,305
1177497,1,41,1,5.480638923341991,1,164,1.73,11,356
1177947,4,176,0,4.330733340286331,6,76,0.8,1,278
815977,1,214,0,5.3981627015177525,3,116,1.23,2,135
209460,1,13,0,4.394449154672439,3,234,2.47,4,308
1187935,2,64,0,5.666426688112432,2,120,1.27,1,229
1191142,1,13,0,4.912654885736052,4,82,0.87,1,273
1192424,2,209,0,5.420534999272286,3,13,0.15,1,83
1192610,2,35,1,4.709530201312334,30,59,0.64,1,281
1194377,1,13,0,4.61512051684126,7,63,1.87,1,321
1190088,2,95,1,4.875197323201151,2,52,0.55,1,303
1097545,2,64,1,4.499809670330265,1,278,2.95,3,192
507304,1,190,0,5.303304908059076,5,1,0.01,1,0
1203500,1,13,0,4.394449154672439,2,35,0.4,1,36
12221,0,47,1,3.9318256327243257,5,235,2.49,2,271
292204,2,61,0,4.912654885736052,28,115,1.21,2,341
1207399,2,64,1,4.51085950651685,1,109,1.15,1,333
1184442,2,178,1,5.602118820879701,5,1,0.01,1,210
1217241,1,13,0,4.709530201312334,3,305,3.24,1,231
763420,2,61,0,4.983606621708336,1,102,1.52,1,308
1220414,2,95,0,5.19295685089021,30,83,0.88,1,292
1012895,3,166,1,4.02535169073515,1,19,0.25,1,311
1223568,2,127,1,4.709530201312334,2,61,0.65,1,264
902054,2,94,0,5.786897381366708,5,89,0.94,1,153
1229984,3,117,1,4.330733340286331,30,65,0.74,3,219
1234405,1,182,0,5.707110264748875,1,40,0.44,1,0
83257,2,209,1,4.875197323201151,30,80,0.86,2,332
1236070,2,127,0,5.25227342804663,30,136,1.45,1,120
1236817,2,119,0,5.303304908059076,3,100,1.06,1,191
1240820,1,214,0,5.198497031265826,2,125,1.36,3,248
4166168,1,53,0,5.860786223465865,5,40,0.5,1,67
1151987,2,64,0,5.081404364984463,4,0,0.0,1,0
1146958,2,112,0,5.278114659230517,30,139,1.59,4,325
1243192,2,92,0,5.488937726156687,30,0,0.0,1,249
65064,2,35,0,5.707110264748875,7,2,0.03,1,0
1256874,3,54,0,4.330733340286331,28,49,0.53,1,313
1257309,2,119,0,4.61512051684126,5,8,0.11,1,0
1257760,2,86,0,5.991464547107982,1,0,0.0,1,12
136962,1,80,1,4.454347296253507,5,124,1.32,1,69
1258363,1,159,0,4.394449154672439,21,5,0.12,1,0
1263176,1,158,1,4.02535169073515,1,147,1.57,1,293
1177497,1,41,1,6.084499413075172,1,43,0.46,11,363
1264655,1,13,0,4.709530201312334,6,8,0.33,1,4
1269455,2,209,0,5.303304908059076,2,37,0.39,1,257
1177497,1,41,1,5.634789603169249,1,120,1.28,11,362
1273825,1,214,0,4.927253685157205,1,24,0.29,1,0
1276497,1,13,0,5.638354669333745,3,5,0.05,1,365
288711,1,214,0,5.298317366548036,30,242,2.59,1,102
714200,2,103,1,4.276666119016055,4,229,2.45,1,26
1260921,0,111,1,3.7612001156935615,2,108,1.36,2,302
1288460,1,13,0,5.198497031265826,2,181,1.92,1,280
825022,2,34,0,5.424950017481403,5,34,0.39,1,302
283604,1,51,1,4.454347296253507,3,5,0.05,1,281
1292250,2,86,0,4.912654885736052,1,5,0.06,1,0
3647,3,68,0,4.382026634673881,4,60,0.64,2,297
936630,2,119,0,5.043425116919247,1,238,2.59,1,246
417504,1,91,0,5.298317366548036,3,34,0.37,28,60
605463,2,209,0,6.55250788703459,3,131,1.4,4,296
1306587,2,209,0,5.5093883366279774,4,6,0.16,1,0
1307773,2,206,1,4.836281906951478,60,4,0.06,1,364
758441,1,13,1,4.61512051684126,1,7,0.08,4,281
1311398,1,214,0,5.69035945432406,5,125,3.04,1,0
945499,1,51,1,5.017279836814924,3,0,0.0,1,0
1311870,2,35,0,4.787491742782046,1,49,0.58,1,0
1313306,2,94,1,4.836281906951478,1,11,0.12,2,365
1313306,2,94,0,5.993961427306569,5,0,0.0,2,365
1314834,2,92,0,6.746412128573375,3,107,1.15,1,249
1278802,1,214,1,4.867534450455582,2,241,2.6,1,303
1317343,2,202,1,4.948759890378168,1,176,1.89,1,300
297769,2,35,1,4.7535901911063645,4,151,1.63,2,323
1325961,2,61,0,5.303304908059076,3,49,0.53,2,0
552343,1,190,0,4.574710978503383,120,13,0.14,1,204
417504,1,91,0,5.298317366548036,3,33,0.47,28,60
417504,1,91,0,5.298317366548036,3,24,0.32,28,84
417504,1,91,0,5.298317366548036,3,59,0.66,28,60
1331493,1,23,1,4.248495242049359,1,2,0.04,1,303
1331850,2,202,0,5.225746673713202,2,16,0.23,1,261
1332108,2,94,1,4.406719247264253,2,72,0.77,1,0
417504,1,91,0,5.298317366548036,3,24,0.26,28,60
417504,1,91,0,5.298317366548036,3,23,0.26,28,60
417504,1,91,0,5.298317366548036,3,43,0.47,28,60
417504,1,91,0,5.298317366548036,3,30,0.32,28,56
417504,1,91,0,5.298317366548036,3,39,0.44,28,84
417504,1,91,1,5.857933154483459,3,8,0.09,28,58
417504,1,91,1,5.521460917862246,3,3,0.03,28,60
417504,1,91,1,5.703782474656201,3,6,0.1,28,60
417504,1,91,1,5.19295685089021,3,4,0.05,28,81
1267021,3,104,1,4.007333185232471,5,56,0.66,3,365
417504,1,91,1,6.396929655216146,3,7,0.08,28,60
1336542,1,41,0,4.709530201312334,1,2,0.03,1,0
1340007,1,28,0,5.3981627015177525,2,178,2.69,1,297
1302029,1,214,1,4.499809670330265,30,30,0.8,1,91
1343630,1,13,0,5.14166355650266,2,190,2.04,1,315
506779,2,145,0,6.206575926724928,7,25,0.27,2,338
1346437,3,189,0,4.394449154672439,10,81,0.98,2,40
1347034,2,34,0,6.634633357861686,2,7,0.08,1,361
1348494,1,43,1,4.59511985013459,4,216,2.31,1,288
315401,1,13,0,4.836281906951478,30,31,0.33,1,218
1123923,1,52,1,3.8918202981106265,90,53,0.57,2,1
1356046,1,214,1,4.174387269895637,3,247,2.65,2,117
1358312,1,41,0,5.043425116919247,3,233,2.5,1,0
1354758,1,151,0,4.941642422609304,3,135,1.45,1,204
1233267,3,185,1,4.330733340286331,4,20,0.23,1,0
436599,2,209,0,5.786897381366708,4,46,0.5,1,20
1359611,2,34,0,5.278114659230517,365,10,0.12,1,0
1360043,2,94,1,4.07753744390572,1,143,2.83,1,0
1360198,4,2,0,5.525452939131784,2,21,0.26,4,333
1360198,4,2,1,3.9318256327243257,7,0,0.0,4,189
1360198,4,2,0,4.836281906951478,2,8,0.09,4,353
52335,1,80,0,4.262679877041316,7,4,0.05,2,0
480943,2,201,0,5.247024072160486,2,314,3.45,2,206
696482,1,13,0,4.875197323201151,3,18,0.25,1,1
1370358,2,209,0,4.983606621708336,7,11,0.12,1,0
568103,2,73,1,4.624972813284271,7,51,0.55,1,307
1372786,2,34,1,4.564348191467836,5,20,0.33,1,0
1359519,2,209,0,5.929589143389895,7,8,0.12,1,0
1376385,2,119,0,5.0369526024136295,31,59,0.63,1,27
1376778,1,60,0,4.532599493153256,4,54,0.62,1,27
535128,2,119,1,4.394449154672439,5,10,0.46,1,348
605463,2,209,0,5.707110264748875,4,153,1.66,4,246
1380060,1,80,0,4.983606621708336,3,110,1.2,1,15
1020539,2,64,1,4.48863636973214,2,69,0.91,2,0
1381171,2,94,0,5.049856007249537,1,1,0.18,1,5
1382749,1,214,0,5.225746673713202,180,24,0.26,1,0
1384111,3,189,1,4.30406509320417,2,95,1.02,2,0
1384559,2,202,0,5.420534999272286,2,129,1.41,1,107
305972,2,130,1,4.454347296253507,7,171,1.84,2,144
21188,1,51,1,4.605170185988092,2,20,0.59,1,98
1123923,1,52,1,3.8918202981106265,90,17,0.27,2,0
1390947,2,191,0,5.303304908059076,5,8,0.09,1,0
1392440,2,201,0,6.186208623900494,7,11,0.12,1,0
1394190,2,145,0,5.739792912179234,5,5,0.09,1,89
1394719,1,214,0,4.709530201312334,4,0,0.0,1,354
1385157,2,202,0,4.700480365792417,30,36,0.39,5,286
1385157,2,202,0,5.123963979403259,30,16,0.17,5,252
1396546,1,80,0,4.997212273764115,15,5,0.12,1,189
1397061,2,34,0,5.3981627015177525,4,0,0.0,1,0
1397115,2,119,0,5.278114659230517,4,68,0.77,1,271
1398809,2,115,0,5.298317366548036,28,89,0.99,1,0
638721,2,73,1,4.189654742026425,30,10,1.02,1,0
1402454,3,163,1,4.02535169073515,1,38,0.85,1,0
1402951,0,205,1,3.9318256327243257,2,15,0.17,1,337
164675,1,108,1,4.110873864173311,2,20,0.42,1,347
661399,2,61,1,4.605170185988092,3,25,0.96,2,127
1406773,2,94,0,4.875197323201151,2,35,0.42,1,41
1380703,1,214,0,5.673323267171493,30,1,0.01,1,0
1408733,2,34,0,5.860786223465865,3,64,0.7,1,18
1410714,1,51,1,3.9318256327243257,3,26,0.33,1,158
1413098,3,117,1,4.574710978503383,2,244,2.74,1,270
1093220,1,28,1,3.828641396489095,15,21,0.29,3,88
1366310,3,220,1,4.454347296253507,2,270,2.95,2,306
1398639,1,13,1,3.555348061489413,10,16,0.19,3,216
1415590,2,64,0,5.525452939131784,3,24,0.26,1,16
1315849,1,214,1,5.25227342804663,1,30,0.33,2,365
1315849,1,214,1,4.330733340286331,2,5,0.06,2,365
1217923,1,159,0,4.543294782270004,4,115,1.25,1,312
1417166,1,13,1,4.110873864173311,5,9,0.19,2,33
1417166,1,13,1,4.189654742026425,5,45,0.52,2,0
1387370,2,127,0,4.836281906951478,365,19,0.21,1,365
1362808,2,201,0,5.707110264748875,3,5,0.08,1,27
1423798,2,92,0,5.017279836814924,2,203,2.22,1,300
1423613,2,206,0,4.04305126783455,122,20,0.41,1,216
1195295,2,64,0,5.703782474656201,3,49,0.53,1,365
511993,1,91,1,4.110873864173311,4,6,0.07,1,303
1402817,1,80,0,4.48863636973214,5,7,0.08,1,0
1427381,1,214,1,4.110873864173311,2,35,0.38,2,161
605463,2,209,0,7.170888478512505,5,28,0.31,4,297
1429642,2,61,1,5.303304908059076,6,0,0.0,1,0
1433395,2,94,1,4.605170185988092,2,54,0.88,1,50
1434654,1,28,0,4.709530201312334,3,115,1.75,2,28
1434931,1,41,0,4.912654885736052,5,6,0.13,1,317
1436404,2,201,0,4.709530201312334,15,1,0.02,1,275
1417757,1,13,0,5.111987788356544,3,204,2.31,1,80
1440691,1,190,0,4.852030263919617,180,1,0.03,1,365
130901,1,158,0,5.998936561946683,3,89,0.97,1,340
305972,2,94,1,4.454347296253507,6,130,1.42,2,97
1447684,1,91,1,4.330733340286331,7,15,0.25,3,365
1448432,2,64,0,4.941642422609304,30,52,0.6,1,314
950657,1,159,0,4.262679877041316,6,58,0.63,1,0
1451723,2,61,1,3.9318256327243257,3,208,2.32,1,339
1452026,3,4,1,3.4339872044851463,5,3,0.03,1,0
1132207,2,209,0,5.525452939131784,30,7,0.08,1,35
368528,1,51,1,4.174387269895637,1,1,0.04,1,0
1455825,2,94,0,5.707110264748875,3,2,0.06,1,365
1420300,1,13,0,6.68586094706836,4,122,1.37,1,257
240427,1,13,0,4.61512051684126,3,63,0.72,2,5
1151818,1,51,0,5.525452939131784,5,26,0.28,1,0
70614,2,209,0,5.303304908059076,27,1,0.01,1,0
1468658,1,91,0,4.948759890378168,5,14,0.16,1,0
1469036,2,94,1,4.875197323201151,1,107,2.38,1,304
1471384,1,108,0,4.51085950651685,30,3,0.05,1,286
36897,2,35,0,4.51085950651685,3,107,1.17,1,0
1464358,1,13,1,4.584967478670572,3,29,1.57,1,118
322934,1,85,0,4.5217885770490405,6,69,0.76,1,265
1474071,1,151,1,4.836281906951478,3,232,2.52,1,303
1474637,1,52,1,4.330733340286331,7,0,0.0,1,0
511175,2,64,0,5.198497031265826,7,24,0.26,2,125
1427381,1,214,0,5.707110264748875,7,0,0.0,2,354
524730,1,214,0,4.61512051684126,19,5,0.06,2,6
1476954,2,95,0,5.170483995038151,3,10,0.23,1,0
1366270,1,182,1,4.189654742026425,4,36,0.47,2,80
1482460,2,209,0,5.484796933490655,5,94,1.1,1,134
1475866,2,64,1,5.707110264748875,6,1,0.01,1,0
1486034,2,34,0,5.955837369464831,1,63,0.71,1,364
1487126,1,28,1,3.871201010907891,15,5,0.06,1,0
1491538,1,51,0,4.709530201312334,3,238,2.6,1,297
1492339,2,94,1,4.330733340286331,2,101,1.1,1,0
1029021,1,13,0,4.61512051684126,3,21,0.23,3,43
1495090,2,95,0,5.111987788356544,2,72,0.82,1,10
1495196,1,13,0,5.707110264748875,2,40,0.68,1,0
1495141,1,43,0,4.948759890378168,3,103,1.13,1,189
1495502,1,214,0,4.795790545596741,6,66,0.72,2,17
1498424,1,80,0,5.170483995038151,3,35,0.4,1,289
1496847,1,31,0,5.62040086571715,31,121,1.33,1,305
347036,2,64,0,5.19295685089021,8,15,0.19,1,0
632334,1,31,0,5.247024072160486,2,13,0.18,1,0
1502469,2,64,0,5.393627546352362,2,129,1.42,1,220
1503831,2,209,0,6.111467339502679,20,157,1.71,1,0
815741,2,178,0,5.521460917862246,5,8,0.11,1,0
1454655,3,117,1,4.189654742026425,2,5,0.06,1,362
1505217,1,91,0,5.525452939131784,4,46,0.52,1,121
207124,2,35,0,4.941642422609304,30,37,0.41,1,153
1470688,2,202,0,5.3471075307174685,7,14,0.16,1,205
1321504,1,51,0,4.795790545596741,5,37,0.45,1,310
1509416,3,4,0,4.262679877041316,5,1,0.03,1,0
1490696,2,209,1,4.51085950651685,3,209,2.38,1,236
169927,2,95,0,5.298317366548036,3,4,0.07,1,200
1513294,1,28,1,3.9318256327243257,60,17,0.19,2,74
1021834,1,51,0,4.61512051684126,5,0,0.0,1,0
910719,2,94,0,4.709530201312334,1,0,0.0,1,0
1495502,1,214,0,5.062595033026967,4,54,0.66,2,12
417504,1,91,0,5.298317366548036,3,43,0.49,28,84
1521432,3,4,0,5.262690188904886,3,7,0.08,1,0
417504,1,91,0,5.298317366548036,3,75,0.93,28,84
45682,2,202,0,5.017279836814924,1,88,0.99,1,0
417504,1,91,0,5.298317366548036,3,73,0.84,28,56
417504,1,91,0,5.298317366548036,3,89,1.06,28,62
417504,1,91,0,5.298317366548036,3,23,0.26,28,81
1521604,1,214,0,4.663439094112067,3,11,0.16,1,0
430188,1,214,1,4.912654885736052,28,84,1.12,6,310
417504,1,91,0,5.298317366548036,3,54,0.61,28,60
1523610,1,214,1,4.836281906951478,3,17,0.19,1,0
1387286,1,214,1,4.110873864173311,7,1,0.02,2,0
1525761,1,214,0,4.454347296253507,1,73,0.89,1,0
568585,2,202,0,5.707110264748875,3,36,0.47,1,29
496164,1,214,1,4.330733340286331,2,98,1.07,2,264
1528912,3,68,1,4.02535169073515,1,63,0.89,2,341
1530106,1,51,1,3.80666248977032,5,2,0.09,1,0
1530310,1,13,1,4.02535169073515,5,18,0.2,3,0
839679,1,214,1,3.4339872044851463,3,24,0.28,3,0
997124,1,80,1,3.58351893845611,3,1,0.07,1,0
1535987,1,214,1,4.262679877041316,1,2,0.05,1,363
1536533,1,214,0,4.875197323201151,14,23,0.25,1,25
1539749,1,13,1,3.970291913552122,2,93,1.12,4,0
1412944,1,214,1,4.330733340286331,3,0,0.0,1,358
236421,2,201,1,5.25227342804663,3,0,0.0,2,0
787261,2,178,0,5.525452939131784,5,152,1.69,1,109
1220404,1,63,0,4.61512051684126,1,119,1.39,2,289
1557998,1,91,0,4.875197323201151,4,9,0.1,1,188
1550578,2,94,1,4.948759890378168,2,44,0.49,1,260
1555897,1,74,1,4.330733340286331,2,158,1.77,1,168
8605,2,61,0,5.017279836814924,7,12,0.14,1,0
1561505,2,61,0,4.51085950651685,3,51,0.57,1,311
1562045,2,202,0,5.69035945432406,1,0,0.0,1,146
185753,2,202,0,5.017279836814924,2,11,0.13,1,2
1570170,1,214,0,5.198497031265826,3,236,2.74,2,242
1577493,1,80,1,4.912654885736052,3,16,0.18,1,0
1577961,1,28,1,4.189654742026425,5,123,1.42,1,46
1586945,2,202,1,4.605170185988092,3,14,0.22,1,365
1590548,1,91,1,5.010635294096256,14,65,0.73,1,364
1390555,4,40,1,4.0943445622221,1,50,0.56,1,352
745069,2,94,1,4.330733340286331,3,33,0.39,3,301
745069,2,94,1,4.330733340286331,3,30,0.35,3,322
1597481,1,13,1,4.330733340286331,3,13,0.15,1,298
1385157,2,202,0,4.700480365792417,30,18,0.2,5,285
72747,1,51,0,5.420534999272286,4,1,0.01,1,342
1601664,2,61,1,4.465908118654584,3,216,2.44,1,250
142147,3,166,1,3.970291913552122,2,98,1.09,1,326
1606222,1,158,1,4.61512051684126,2,61,0.86,1,90
1613244,2,119,0,4.605170185988092,30,13,0.34,9,289
1617817,2,64,1,4.499809670330265,3,136,1.52,1,193
279078,1,13,0,4.912654885736052,2,39,0.47,2,293
1631400,2,209,0,5.298317366548036,14,65,0.73,1,155
1631733,1,108,0,4.499809670330265,3,62,0.71,1,189
1632149,2,94,1,4.709530201312334,3,47,0.57,1,248
1633100,1,28,0,4.795790545596741,2,42,0.48,1,238
1639120,1,214,1,4.0943445622221,3,207,2.29,2,284
9647066,1,7,1,3.912023005428146,4,72,0.81,2,343
1639884,1,91,1,4.382026634673881,14,22,0.25,1,268
1643782,2,94,0,4.912654885736052,30,25,0.28,1,249
516347,1,182,0,5.225746673713202,2,215,2.42,1,291
1366194,1,214,0,5.420534999272286,4,26,0.73,1,0
1644452,2,86,0,5.5053315359323625,5,18,0.21,1,0
1644999,2,206,0,4.7535901911063645,3,18,0.21,1,31
1649300,1,214,0,5.786897381366708,2,320,3.6,1,0
1651591,1,214,1,4.564348191467836,2,160,1.8,2,79
1610852,2,209,1,4.795790545596741,2,78,1.22,1,0
6064192,2,202,0,6.214608098422191,30,64,0.72,1,157
1639120,1,214,1,4.330733340286331,2,219,2.44,2,277
1660724,2,201,1,4.700480365792417,1,66,0.94,1,353
1661965,1,214,0,5.081404364984463,3,25,0.29,1,0
92788,2,201,0,5.393627546352362,4,102,1.15,2,280
668564,2,201,0,5.075173815233827,2,32,0.47,1,7
51038,1,41,1,5.198497031265826,3,15,0.18,6,266
82896,2,64,0,5.017279836814924,5,1,0.02,1,0
1675255,2,112,0,4.672828834461906,3,12,0.14,1,271
1676487,2,127,0,5.703782474656201,10,19,0.27,1,101
1013131,2,202,0,5.19295685089021,3,297,3.37,1,205
890215,1,51,0,5.111987788356544,3,12,0.13,1,343
1680375,1,74,0,6.2166061010848646,4,9,0.11,1,0
1681546,2,35,0,5.525452939131784,15,9,0.1,1,190
312288,2,103,1,4.477336814478207,7,46,0.62,2,310
1697784,1,214,1,4.382026634673881,4,42,0.47,2,52
1698391,2,95,1,4.330733340286331,2,118,2.11,3,312
52043,1,214,0,5.303304908059076,30,53,0.6,1,0
547177,2,94,1,4.394449154672439,1,15,0.21,1,329
1709216,1,60,0,4.7535901911063645,3,64,0.72,4,333
1709216,1,60,0,4.7535901911063645,3,51,0.58,4,327
1709216,1,60,0,4.795790545596741,3,79,0.88,4,349
1711529,2,94,1,4.836281906951478,3,202,2.29,1,217
1723485,2,202,0,5.961005339623274,1,23,0.63,1,0
1732559,2,95,1,4.564348191467836,6,62,0.76,2,80
483013,2,202,0,4.605170185988092,2,36,0.45,1,0
168417,2,201,0,4.804021044733257,1,16,0.19,2,351
1740233,2,95,0,5.860786223465865,4,24,0.27,1,362
1740216,2,94,1,4.330733340286331,2,77,0.88,2,144
1732559,2,95,1,4.564348191467836,5,110,1.27,2,43
10609846,2,94,1,4.499809670330265,1,56,0.64,1,365
1746209,2,209,1,5.278114659230517,1,7,0.08,1,129
1745312,2,75,1,5.081404364984463,21,0,0.0,1,0
1745402,1,190,0,4.262679877041316,18,19,0.22,1,0
1755339,2,92,1,4.61512051684126,3,7,0.09,1,0
562614,2,119,0,4.948759890378168,1,53,0.6,1,0
251176,2,64,0,5.247024072160486,3,265,2.99,2,355
202507,1,214,1,5.081404364984463,5,0,0.0,1,0
1774431,1,151,0,5.187385805840755,30,8,0.1,1,280
74777,1,51,0,4.983606621708336,14,46,0.52,1,38
1747222,1,151,0,4.836281906951478,5,6,0.08,1,31
